Date,Summary,Precip Type,Temperature(°C),Apparent Temperature(°C),Humidity,Wind Speed(km/h),Wind Bearing(degrees),Visibility(km),Loud Cover,Pressure(millibars),Daily Summary
2013-01-03,Mostly Cloudy,snow,-1.644444444,-1.644444444,1.0,3.5742,279,3.5259,0,1031.34,Mostly cloudy throughout the day.
2013-01-30,Foggy,rain,1.277777778,-1.916666667,0.95,10.5777,162,2.9624,0,1018.37,Mostly cloudy throughout the day.
2013-01-31,Partly Cloudy,rain,5.538888889,1.816666667,0.85,19.5615,191,14.9086,0,1011.48,Mostly cloudy until night and windy starting in the morning continuing until afternoon.
2013-01-04,Overcast,rain,3.405555556,0.611111111,0.85,10.7065,214,12.0428,0,1028.72,Mostly cloudy throughout the day and breezy starting in the morning continuing until evening.
2013-01-05,Overcast,rain,7.127777778,3.427777778,0.87,23.345,270,11.27,0,1019.18,Mostly cloudy until night.
2013-01-06,Partly Cloudy,rain,1.2,-2.733333333,0.84,13.9909,339,15.8263,0,1021.05,Foggy starting in the evening.
2013-01-07,Foggy,rain,0.116666667,0.116666667,1.0,3.1556,257,3.1395,0,1015.77,Mostly cloudy throughout the day.
2013-01-08,Mostly Cloudy,snow,-7.483333333,-10.66111111,0.8,6.1019,321,15.8746,0,1030.41,Mostly cloudy throughout the day.
2013-01-09,Overcast,snow,-4.283333333,-9.433333333,0.78,13.8943,170,15.7297,0,1025.85,Foggy starting in the morning continuing until evening.
2013-07-01,Partly Cloudy,rain,14.81666667,14.81666667,0.72,16.9694,309,15.8263,0,1017.21,Partly cloudy throughout the day.
2013-07-10,Partly Cloudy,rain,18.35555556,18.35555556,0.99,3.3488,282,14.9086,0,1017.23,Partly cloudy until night.
2013-07-11,Partly Cloudy,rain,17.93333333,17.93333333,0.95,2.6887,69,15.8746,0,1011.49,Partly cloudy throughout the day.
2013-07-12,Partly Cloudy,rain,17.72777778,17.72777778,0.64,11.1734,290,15.8263,0,1014.55,Partly cloudy until evening.
2013-07-13,Clear,rain,13.45555556,13.45555556,0.94,6.7298,263,15.8263,0,1017.93,Partly cloudy starting in the morning.
2013-07-14,Mostly Cloudy,rain,14.98333333,14.98333333,0.83,11.2378,271,15.8263,0,1017.84,Partly cloudy overnight.
2013-07-15,Clear,rain,14.98333333,14.98333333,0.83,6.6493,289,15.8263,0,1016.86,Partly cloudy starting in the morning.
2013-07-16,Partly Cloudy,rain,16.10555556,16.10555556,0.83,6.2629,9,15.8263,0,1018.37,Partly cloudy until evening.
2013-07-17,Clear,rain,13.89444444,13.89444444,0.92,3.1556,338,15.8263,0,1021.93,Partly cloudy starting in the morning continuing until night.
2013-07-18,Clear,rain,16.13888889,16.13888889,0.92,0.0,0,15.8263,0,1020.44,Partly cloudy starting in the morning.
2013-07-19,Mostly Cloudy,rain,17.80555556,17.80555556,0.83,3.22,0,15.8263,0,1019.23,Partly cloudy throughout the day.
2013-07-02,Clear,rain,13.17777778,13.17777778,0.92,3.2039,241,15.8263,0,1019.82,Partly cloudy starting in the morning continuing until night.
2013-07-20,Partly Cloudy,rain,18.33888889,18.33888889,0.96,3.5259,254,15.8263,0,1015.42,Partly cloudy until night.
2013-07-21,Partly Cloudy,rain,20.48888889,20.48888889,0.55,13.9426,31,15.8263,0,1016.46,Partly cloudy until evening.
2013-07-22,Clear,rain,18.08888889,18.08888889,0.62,10.8997,40,15.8263,0,1019.55,Partly cloudy starting in the afternoon continuing until evening.
2013-07-23,Clear,rain,15.65555556,15.65555556,0.86,6.118,161,15.8263,0,1014.9,Partly cloudy starting in the morning continuing until night.
2013-07-24,Clear,rain,17.78333333,17.78333333,0.8,6.4078,261,15.8263,0,1012.43,Partly cloudy starting in the morning.
2013-07-25,Partly Cloudy,rain,18.81666667,18.81666667,0.82,6.44,300,15.8263,0,1013.72,Partly cloudy until evening.
2013-07-26,Clear,rain,17.22222222,17.22222222,0.84,3.1234,297,15.8263,0,1016.03,Partly cloudy starting in the morning continuing until night.
2013-07-27,Clear,rain,19.46666667,19.46666667,0.84,3.22,340,15.8263,0,1014.71,Partly cloudy starting in the afternoon continuing until evening.
2013-07-28,Clear,rain,21.23333333,21.23333333,0.75,6.2146,161,15.8263,0,1014.1,Partly cloudy starting in the morning continuing until evening.
2013-07-29,Clear,rain,20.21111111,20.21111111,0.85,3.0751,110,15.8263,0,1015.1,Partly cloudy in the afternoon.
2013-07-03,Clear,rain,13.86666667,13.86666667,0.92,3.22,210,15.8263,0,1018.11,Partly cloudy starting in the morning continuing until night.
2013-07-30,Mostly Cloudy,rain,26.80555556,27.58888889,0.56,14.3129,280,15.8263,0,1011.65,Partly cloudy throughout the day.
2013-07-31,Clear,rain,20.37222222,20.37222222,0.73,13.8299,350,15.8263,0,1016.85,Partly cloudy starting overnight continuing until evening.
2013-07-04,Clear,rain,15.53333333,15.53333333,0.92,6.44,340,15.8263,0,1015.42,Partly cloudy starting in the morning.
2013-07-05,Partly Cloudy,rain,16.89444444,16.89444444,0.88,6.4883,319,15.8746,0,1017.46,Partly cloudy starting in the morning.
2013-07-06,Mostly Cloudy,rain,20.67222222,20.67222222,0.83,6.4078,333,15.8263,0,1019.57,Partly cloudy throughout the day.
2013-07-07,Partly Cloudy,rain,22.11666667,22.11666667,0.76,14.0231,38,15.8263,0,1021.21,Partly cloudy throughout the day.
2013-07-08,Mostly Cloudy,rain,21.60555556,21.60555556,0.76,14.007,29,15.8263,0,1022.59,Partly cloudy throughout the day.
2013-07-09,Mostly Cloudy,rain,20.62222222,20.62222222,0.88,10.8836,1,15.8263,0,1022.36,Partly cloudy starting in the morning.
2013-06-01,Mostly Cloudy,rain,10.60555556,10.60555556,0.95,11.0124,201,14.9569,0,1004.29,Mostly cloudy throughout the day.
2013-06-10,Partly Cloudy,rain,18.28888889,18.28888889,0.9,10.5133,151,15.8263,0,1010.51,Mostly cloudy throughout the day.
2013-06-11,Mostly Cloudy,rain,16.48333333,16.48333333,0.88,10.5938,160,15.8263,0,1009.67,Partly cloudy throughout the day.
2013-06-12,Partly Cloudy,rain,15.92222222,15.92222222,0.93,10.8514,300,15.8263,0,1011.76,Mostly cloudy throughout the day.
2013-06-13,Mostly Cloudy,rain,17.71111111,17.71111111,0.75,16.9694,0,15.8263,0,1016.78,Partly cloudy starting in the morning.
2013-06-14,Clear,rain,16.53333333,16.53333333,0.93,3.1878,318,15.8263,0,1016.75,Partly cloudy starting in the morning.
2013-06-15,Partly Cloudy,rain,16.67222222,16.67222222,0.92,3.0429,15,15.8263,0,1015.94,Partly cloudy throughout the day.
2013-06-16,Partly Cloudy,rain,18.8,18.8,0.87,3.3649,281,15.8263,0,1015.51,Partly cloudy throughout the day.
2013-06-17,Partly Cloudy,rain,18.91666667,18.91666667,0.93,0.0,0,15.8263,0,1016.63,Partly cloudy until evening.
2013-06-18,Clear,rain,20.51111111,20.51111111,0.84,3.22,160,15.8263,0,1017.02,Partly cloudy overnight.
2013-06-19,Partly Cloudy,rain,21.62222222,21.62222222,0.87,3.0751,80,15.8263,0,1016.34,Partly cloudy overnight.
2013-06-02,Mostly Cloudy,rain,13.17777778,13.17777778,0.96,3.3327,183,15.8263,0,1007.09,Partly cloudy throughout the day.
2013-06-20,Clear,rain,23.22222222,23.22222222,0.8,3.1556,28,15.8263,0,1015.03,Partly cloudy starting overnight continuing until night.
2013-06-21,Clear,rain,25.46111111,25.46111111,0.75,13.8943,150,14.9086,0,1013.87,Partly cloudy starting in the afternoon.
2013-06-22,Partly Cloudy,rain,23.17777778,23.17777778,0.87,0.0,0,14.9086,0,1013.43,Partly cloudy until night.
2013-06-23,Mostly Cloudy,rain,22.17777778,22.17777778,0.89,16.8084,101,14.9569,0,1011.53,Mostly cloudy throughout the day.
2013-06-24,Partly Cloudy,rain,20.44444444,20.44444444,0.88,11.0446,350,15.8263,0,1010.53,Partly cloudy throughout the day.
2013-06-25,Overcast,rain,14.97777778,14.97777778,0.93,17.0338,261,15.8746,0,1012.01,Mostly cloudy throughout the day.
2013-06-26,Mostly Cloudy,rain,13.35555556,13.35555556,0.85,6.9552,270,15.8746,0,1018.2,Partly cloudy throughout the day.
2013-06-27,Partly Cloudy,rain,11.25,11.25,0.92,11.109,282,15.8263,0,1022.84,Partly cloudy throughout the day.
2013-06-28,Partly Cloudy,rain,12.36666667,12.36666667,0.95,6.1663,306,15.8263,0,1019.18,Partly cloudy until night.
2013-06-29,Partly Cloudy,rain,12.68888889,12.68888889,0.96,6.3434,262,14.9086,0,1017.62,Partly cloudy throughout the day.
2013-06-03,Partly Cloudy,rain,13.17222222,13.17222222,0.93,11.0124,308,9.982,0,1010.98,Mostly cloudy throughout the day.
2013-06-30,Partly Cloudy,rain,13.81666667,13.81666667,0.95,6.44,310,15.8263,0,1015.15,Partly cloudy throughout the day.
2013-06-04,Mostly Cloudy,rain,12.73333333,12.73333333,0.8,14.1519,252,15.8746,0,1013.51,Mostly cloudy throughout the day.
2013-06-05,Overcast,rain,13.33333333,13.33333333,1.0,5.7799,186,7.9695,0,1014.12,Mostly cloudy throughout the day.
2013-06-06,Partly Cloudy,rain,14.30555556,14.30555556,1.0,6.4078,251,6.0214,0,1016.85,Foggy starting overnight continuing until morning.
2013-06-07,Mostly Cloudy,rain,16.04444444,16.04444444,0.99,3.2039,321,15.7297,0,1017.62,Foggy in the morning.
2013-06-08,Mostly Cloudy,rain,16.13333333,16.13333333,0.99,3.6386,315,6.2951,0,1014.85,Partly cloudy throughout the day.
2013-06-09,Partly Cloudy,rain,17.06666667,17.06666667,0.93,6.1985,339,15.8263,0,1012.63,Partly cloudy starting in the morning.
2013-03-01,Foggy,snow,-0.6,-0.6,1.0,3.0751,210,0.2093,0,1023.9,Foggy until morning.
2013-03-10,Foggy,rain,9.927777778,9.927777778,1.0,0.0,0,1.449,0,1001.61,Foggy until morning.
2013-03-11,Partly Cloudy,rain,7.366666667,5.422222222,0.96,10.4006,204,7.889,0,999.18,Foggy in the morning.
2013-03-12,Clear,rain,6.011111111,4.366666667,0.86,7.8729,328,9.982,0,0.0,Mostly cloudy starting in the morning.
2013-03-13,Overcast,rain,7.644444444,7.644444444,1.0,2.4955,36,13.8943,0,998.29,Foggy in the morning.
2013-03-14,Overcast,rain,8.244444444,7.427777778,1.0,6.118,116,9.9015,0,996.64,Breezy and foggy starting in the evening.
2013-03-15,Breezy and Foggy,snow,-0.711111111,-7.783333333,1.0,33.9871,349,2.4955,0,990.74,Foggy until morning.
2013-03-16,Overcast,snow,-3.266666667,-5.95,0.87,6.44,310,15.456,0,1013.16,Mostly cloudy throughout the day.
2013-03-17,Clear,snow,-5.738888889,-5.738888889,0.89,3.22,330,15.5526,0,1022.45,Foggy in the morning.
2013-03-18,Partly Cloudy,snow,-0.138888889,-4.9,0.7,16.8406,110,15.8263,0,1017.0,Mostly cloudy throughout the day and breezy starting in the afternoon.
2013-03-19,Breezy and Partly Cloudy,rain,5.022222222,-0.633333333,0.82,39.5255,142,15.8746,0,994.92,Breezy overnight and partly cloudy throughout the day.
2013-03-02,Mostly Cloudy,rain,2.777777778,-0.255555556,0.84,11.2056,290,10.0464,0,1018.14,Partly cloudy until night.
2013-03-20,Mostly Cloudy,rain,3.883333333,1.172222222,0.85,10.787,208,15.8263,0,1007.84,Partly cloudy throughout the day.
2013-03-21,Mostly Cloudy,rain,9.811111111,7.538888889,0.56,16.3576,109,15.8263,0,1006.71,Overcast throughout the day and breezy starting in the evening.
2013-03-22,Windy and Overcast,rain,2.244444444,-4.422222222,0.91,40.6042,300,11.0446,0,1007.62,Breezy until evening and foggy in the morning.
2013-03-23,Partly Cloudy,snow,-0.6,-2.722222222,0.87,6.0697,349,14.812,0,1015.55,Mostly cloudy throughout the day.
2013-03-24,Overcast,snow,-0.605555556,-6.061111111,0.59,20.4953,51,15.8746,0,1019.64,Overcast throughout the day.
2013-03-25,Mostly Cloudy,snow,-1.138888889,-6.705555556,0.57,20.3343,31,15.8263,0,1017.77,Foggy starting in the afternoon continuing until evening.
2013-03-26,Foggy,snow,-0.166666667,-3.877777778,0.96,11.5598,31,1.61,0,1005.37,Foggy overnight.
2013-03-27,Overcast,snow,-0.161111111,-2.711111111,1.0,7.3899,125,3.9767,0,1007.06,Foggy starting overnight continuing until morning.
2013-03-28,Foggy,snow,-1.155555556,-3.444444444,1.0,6.2629,181,3.0751,0,1015.4,Foggy in the morning.
2013-03-29,Mostly Cloudy,rain,1.111111111,-2.855555556,0.89,14.0553,118,9.8049,0,1015.96,Mostly cloudy throughout the day and breezy in the morning.
2013-03-03,Clear,snow,-0.688888889,-2.95,0.82,6.3756,222,15.8263,0,1022.02,Partly cloudy starting in the morning continuing until evening.
2013-03-30,Overcast,rain,4.238888889,1.138888889,0.96,13.1376,149,7.7441,0,1007.05,Mostly cloudy throughout the day.
2013-03-31,Mostly Cloudy,rain,10.36666667,10.36666667,0.96,11.1412,88,9.6761,0,999.71,Mostly cloudy throughout the day.
2013-03-04,Clear,rain,0.416666667,-3.666666667,0.79,13.8621,262,15.8263,0,1019.28,Partly cloudy starting overnight continuing until afternoon.
2013-03-05,Clear,snow,-2.244444444,-2.244444444,0.92,2.9624,320,8.0017,0,1028.62,Partly cloudy starting in the afternoon.
2013-03-06,Mostly Cloudy,rain,2.222222222,-1.483333333,0.72,14.0392,140,15.8263,0,1022.17,Mostly cloudy throughout the day.
2013-03-07,Overcast,rain,8.816666667,6.244444444,0.67,16.8406,140,15.8263,0,1011.54,Mostly cloudy throughout the day.
2013-03-08,Mostly Cloudy,rain,7.8,5.388888889,0.96,13.7816,141,15.6009,0,1006.36,Mostly cloudy throughout the day.
2013-03-09,Overcast,rain,10.50555556,10.50555556,0.9,10.4489,190,15.4077,0,1002.89,Mostly cloudy throughout the day.
2013-05-01,Mostly Cloudy,rain,19.91111111,19.91111111,0.63,13.8782,121,15.8263,0,1018.09,Mostly cloudy until morning.
2013-05-10,Mostly Cloudy,rain,14.88888889,14.88888889,0.83,0.0,0,15.8263,0,1017.08,Partly cloudy starting in the morning.
2013-05-11,Partly Cloudy,rain,17.71111111,17.71111111,0.61,13.6367,170,15.8263,0,1011.99,Partly cloudy until night.
2013-05-12,Mostly Cloudy,rain,15.46666667,15.46666667,0.93,16.9855,300,14.9086,0,1008.95,Mostly cloudy until night.
2013-05-13,Overcast,rain,13.24444444,13.24444444,0.77,17.3558,291,15.8746,0,1009.26,Mostly cloudy throughout the day.
2013-05-14,Mostly Cloudy,rain,10.99444444,10.99444444,0.82,14.0231,281,15.8263,0,1014.08,Partly cloudy overnight.
2013-05-15,Mostly Cloudy,rain,12.43888889,12.43888889,0.93,6.0536,37,15.8263,0,1012.46,Foggy in the morning.
2013-05-16,Partly Cloudy,rain,14.21666667,14.21666667,0.73,13.6689,101,15.8263,0,1009.79,Partly cloudy starting overnight.
2013-05-17,Overcast,rain,18.73333333,18.73333333,0.74,13.9748,160,15.8746,0,1005.7,Mostly cloudy throughout the day.
2013-05-18,Mostly Cloudy,rain,14.37777778,14.37777778,1.0,2.9624,46,15.8746,0,1008.67,Partly cloudy until evening.
2013-05-19,Clear,rain,13.70555556,13.70555556,0.96,3.22,110,15.8263,0,1015.2,Partly cloudy starting in the evening.
2013-05-02,Clear,rain,19.18888889,19.18888889,0.69,3.2039,39,15.8263,0,1017.61,Mostly cloudy starting in the morning.
2013-05-20,Mostly Cloudy,rain,18.70555556,18.70555556,0.74,22.7493,279,11.27,0,1008.41,Partly cloudy throughout the day.
2013-05-21,Mostly Cloudy,rain,13.84444444,13.84444444,0.85,0.0,0,15.8263,0,1014.82,Mostly cloudy throughout the day.
2013-05-22,Overcast,rain,14.46666667,14.46666667,0.94,13.8943,190,9.982,0,1012.12,Mostly cloudy throughout the day.
2013-05-23,Mostly Cloudy,rain,12.10555556,12.10555556,0.96,3.0751,120,15.8263,0,1006.03,Mostly cloudy throughout the day.
2013-05-24,Overcast,rain,12.22222222,12.22222222,0.89,6.44,330,14.9086,0,1003.14,Mostly cloudy throughout the day.
2013-05-25,Mostly Cloudy,rain,13.21666667,13.21666667,0.9,2.9624,178,14.9569,0,1007.34,Mostly cloudy throughout the day.
2013-05-26,Mostly Cloudy,rain,11.57777778,11.57777778,0.96,2.9946,85,15.8263,0,1008.03,Foggy starting overnight continuing until morning.
2013-05-27,Mostly Cloudy,rain,10.46111111,10.46111111,0.92,20.0284,251,15.8263,0,1009.73,Mostly cloudy throughout the day.
2013-05-28,Overcast,rain,11.64444444,11.64444444,1.0,3.1234,281,6.2951,0,1011.77,Mostly cloudy throughout the day.
2013-05-29,Overcast,rain,14.30555556,14.30555556,0.87,5.9248,66,15.8263,0,1006.98,Mostly cloudy throughout the day.
2013-05-03,Partly Cloudy,rain,19.21666667,19.21666667,0.66,13.5079,142,15.8263,0,1011.41,Partly cloudy throughout the day.
2013-05-30,Overcast,rain,16.68888889,16.68888889,0.9,13.1859,249,15.8746,0,1002.27,Mostly cloudy throughout the day.
2013-05-31,Mostly Cloudy,rain,10.05,10.05,0.99,10.8353,173,15.8746,0,1002.96,Partly cloudy throughout the day.
2013-05-04,Partly Cloudy,rain,16.43888889,16.43888889,0.82,6.2951,310,15.8263,0,1012.46,Partly cloudy starting in the morning.
2013-05-05,Partly Cloudy,rain,16.06111111,16.06111111,0.78,3.2361,349,15.8263,0,1017.93,Mostly cloudy starting in the morning.
2013-05-06,Mostly Cloudy,rain,18.28888889,18.28888889,0.63,10.8675,21,15.8263,0,1019.27,Mostly cloudy throughout the day.
2013-05-07,Overcast,rain,15.55555556,15.55555556,0.96,5.8282,24,11.8979,0,1020.35,Mostly cloudy throughout the day.
2013-05-08,Overcast,rain,17.57222222,17.57222222,0.9,4.4919,199,11.27,0,1016.96,Mostly cloudy throughout the day.
2013-05-09,Mostly Cloudy,rain,16.05,16.05,0.96,3.0751,20,15.8263,0,1016.61,Mostly cloudy throughout the day.
2013-11-01,Overcast,rain,11.54444444,11.54444444,0.71,3.0751,100,16.0517,0,1026.01,Foggy in the evening.
2013-11-10,Mostly Cloudy,rain,8.961111111,7.244444444,0.93,10.9158,319,9.8049,0,1011.12,Mostly cloudy throughout the day.
2013-11-11,Mostly Cloudy,rain,8.883333333,7.15,0.96,10.9158,31,4.1216,0,1006.94,Mostly cloudy throughout the day.
2013-11-12,Partly Cloudy,rain,7.85,4.594444444,0.76,20.769,21,16.1,0,1023.59,Mostly cloudy throughout the day.
2013-11-13,Overcast,rain,9.422222222,9.422222222,0.89,3.0751,30,15.6492,0,1025.31,Mostly cloudy throughout the day.
2013-11-14,Overcast,rain,7.733333333,4.9,0.83,16.7923,350,4.83,0,1025.14,Mostly cloudy until night.
2013-11-15,Overcast,rain,6.066666667,6.066666667,0.86,3.22,70,12.075,0,1020.91,Foggy overnight.
2013-11-16,Foggy,rain,2.266666667,2.266666667,0.93,1.61,350,0.8372,0,1029.21,Foggy until morning.
2013-11-17,Foggy,rain,1.627777778,1.627777778,0.93,3.22,300,1.4168,0,1028.02,Foggy until morning.
2013-11-18,Foggy,rain,4.905555556,4.905555556,0.96,3.22,110,0.322,0,1024.71,Foggy until morning.
2013-11-19,Mostly Cloudy,rain,4.355555556,1.733333333,0.89,10.787,138,4.7656,0,1018.7,Mostly cloudy throughout the day.
2013-11-02,Foggy,rain,8.272222222,7.416666667,0.96,6.2951,169,1.932,0,1020.78,Foggy overnight.
2013-11-20,Breezy and Mostly Cloudy,rain,8.794444444,4.427777778,0.71,39.1391,149,15.8263,0,1007.25,Breezy overnight and mostly cloudy throughout the day.
2013-11-21,Mostly Cloudy,rain,9.327777778,7.211111111,0.84,14.1519,250,15.8263,0,1005.56,Foggy starting overnight continuing until morning.
2013-11-22,Foggy,rain,5.161111111,5.161111111,0.96,3.703,135,0.322,0,1004.17,Foggy until evening.
2013-11-23,Mostly Cloudy,rain,4.694444444,4.694444444,0.92,3.703,60,11.6242,0,1006.9,Mostly cloudy throughout the day.
2013-11-24,Overcast,rain,9.35,9.35,0.93,3.5903,93,3.3649,0,1006.12,Overcast throughout the day.
2013-11-25,Foggy,rain,6.205555556,3.9,0.96,11.0768,309,0.9499,0,1004.83,Overcast throughout the day and breezy in the morning.
2013-11-26,Overcast,rain,1.111111111,-2.605555556,0.85,12.7995,340,16.1,0,1018.0,Mostly cloudy throughout the day and breezy overnight.
2013-11-27,Breezy and Overcast,rain,1.133333333,-5.405555556,0.66,34.5506,30,16.1,0,1021.61,Breezy overnight and overcast throughout the day.
2013-11-28,Overcast,rain,0.922222222,0.922222222,0.89,2.9624,195,14.812,0,1031.6,Partly cloudy throughout the day.
2013-11-29,Overcast,rain,0.605555556,-3.561111111,0.82,14.5383,242,11.9784,0,1025.59,Mostly cloudy throughout the day.
2013-11-03,Mostly Cloudy,rain,13.91111111,13.91111111,0.89,10.8675,200,10.2557,0,1013.65,Mostly cloudy throughout the day.
2013-11-30,Mostly Cloudy,snow,-0.483333333,-2.733333333,0.91,6.4239,171,8.2271,0,1020.36,Partly cloudy until night.
2013-11-04,Overcast,rain,8.894444444,8.0,0.86,6.7942,289,16.1,0,1014.0,Mostly cloudy throughout the day.
2013-11-05,Overcast,rain,11.71111111,11.71111111,0.93,3.4615,119,7.9051,0,1000.77,Mostly cloudy throughout the day.
2013-11-06,Overcast,rain,7.2,4.561111111,0.89,14.4095,309,10.2557,0,1000.38,Mostly cloudy throughout the day.
2013-11-07,Overcast,rain,8.355555556,7.516666667,0.85,6.2951,214,16.1,0,1012.3,Partly cloudy throughout the day.
2013-11-08,Clear,rain,6.6,6.6,0.93,3.1073,169,6.1985,0,1018.19,Partly cloudy starting in the morning.
2013-11-09,Clear,rain,10.67777778,10.67777778,0.86,10.6743,141,6.2951,0,1016.44,Partly cloudy starting overnight.
2013-10-01,Overcast,rain,11.16111111,11.16111111,0.95,3.6386,3,4.7495,0,1007.94,Overcast throughout the day.
2013-10-10,Overcast,rain,11.64444444,11.64444444,0.93,6.2951,50,5.9087,0,1016.81,Foggy in the morning.
2013-10-11,Clear,rain,11.18333333,11.18333333,0.93,3.6064,57,5.8765,0,1013.76,Partly cloudy starting in the morning.
2013-10-12,Partly Cloudy,rain,15.23333333,15.23333333,0.79,10.0947,130,15.6492,0,1017.87,Mostly cloudy throughout the day.
2013-10-13,Mostly Cloudy,rain,18.17777778,18.17777778,0.82,13.8299,170,14.812,0,1019.79,Foggy in the morning.
2013-10-14,Partly Cloudy,rain,11.36666667,11.36666667,0.93,3.22,340,6.118,0,1022.24,Foggy overnight.
2013-10-15,Foggy,rain,10.13888889,10.13888889,0.93,0.322,233,0.9177,0,1019.21,Foggy until morning.
2013-10-16,Mostly Cloudy,rain,9.922222222,9.361111111,0.93,6.1341,149,9.6761,0,1010.77,Mostly cloudy throughout the day and breezy starting in the afternoon continuing until evening.
2013-10-17,Overcast,rain,9.977777778,7.883333333,0.93,15.134,350,9.9015,0,1004.16,Mostly cloudy throughout the day.
2013-10-18,Partly Cloudy,rain,8.155555556,5.722222222,0.86,14.49,280,16.1,0,1015.64,Partly cloudy until evening and breezy in the afternoon.
2013-10-19,Clear,rain,7.066666667,6.038888889,0.8,6.2468,281,16.1,0,1020.76,Partly cloudy starting overnight.
2013-10-02,Overcast,rain,8.961111111,6.772222222,0.92,14.0392,20,5.0393,0,1012.6,Mostly cloudy throughout the day.
2013-10-20,Partly Cloudy,rain,8.4,6.544444444,0.8,11.0768,140,16.0517,0,1025.17,Partly cloudy throughout the day.
2013-10-21,Partly Cloudy,rain,10.27777778,10.27777778,0.85,10.6421,229,15.1823,0,1022.4,Partly cloudy until evening.
2013-10-22,Foggy,rain,11.11111111,11.11111111,0.96,6.1341,189,2.1574,0,1022.17,Foggy until morning.
2013-10-23,Mostly Cloudy,rain,17.64444444,17.64444444,0.76,13.8943,150,16.0517,0,1020.27,Partly cloudy throughout the day.
2013-10-24,Partly Cloudy,rain,15.93333333,15.93333333,0.71,16.8084,170,15.9551,0,1019.95,Partly cloudy throughout the day.
2013-10-25,Mostly Cloudy,rain,14.90555556,14.90555556,0.81,6.44,150,14.9891,0,1021.7,Foggy starting in the evening continuing until night.
2013-10-26,Foggy,rain,11.11111111,11.11111111,0.93,1.6744,179,0.7567,0,1021.39,Foggy until morning.
2013-10-27,Foggy,rain,11.57777778,11.57777778,0.96,3.2039,209,0.9016,0,1021.2,Foggy until morning.
2013-10-28,Clear,rain,16.45555556,16.45555556,0.73,13.7977,251,16.0517,0,1016.33,Mostly cloudy starting overnight.
2013-10-29,Mostly Cloudy,rain,12.89444444,12.89444444,0.9,6.7781,169,11.9784,0,1015.41,Partly cloudy until evening.
2013-10-03,Clear,rain,4.044444444,1.366666667,0.63,10.7548,342,16.1,0,1026.28,Partly cloudy starting in the morning continuing until evening.
2013-10-30,Clear,rain,12.70555556,12.70555556,0.85,6.4239,321,16.0517,0,1017.92,Partly cloudy starting in the morning continuing until night.
2013-10-31,Partly Cloudy,rain,9.327777778,7.227777778,0.77,14.007,329,16.1,0,1025.97,Mostly cloudy throughout the day.
2013-10-04,Clear,rain,1.994444444,-1.127777778,0.73,10.8997,0,16.1,0,1033.15,Partly cloudy starting in the afternoon continuing until evening.
2013-10-05,Clear,snow,-0.6,-0.6,0.92,3.22,320,14.9086,0,1031.22,Partly cloudy starting in the morning.
2013-10-06,Partly Cloudy,rain,2.727777778,2.727777778,0.85,3.0268,77,16.0517,0,1024.51,Mostly cloudy throughout the day.
2013-10-07,Mostly Cloudy,rain,8.116666667,8.116666667,0.62,3.22,80,15.7297,0,1026.33,Partly cloudy throughout the day.
2013-10-08,Partly Cloudy,rain,5.155555556,3.777777778,0.85,6.44,20,11.9784,0,1027.61,Partly cloudy throughout the day.
2013-10-09,Mostly Cloudy,rain,10.40555556,10.40555556,0.68,10.3523,139,15.8263,0,1024.52,Mostly cloudy throughout the day.
2013-09-01,Clear,rain,12.82777778,12.82777778,0.9,3.1717,242,15.1823,0,1019.1,Partly cloudy starting in the morning.
2013-09-10,Foggy,rain,11.78333333,11.78333333,0.96,3.1878,302,2.4794,0,1019.62,Foggy until morning.
2013-09-11,Overcast,rain,15.02222222,15.02222222,0.9,3.0429,5,5.9731,0,1014.63,Mostly cloudy throughout the day.
2013-09-12,Mostly Cloudy,rain,12.26666667,12.26666667,0.93,6.44,170,15.8263,0,1015.39,Mostly cloudy throughout the day.
2013-09-13,Overcast,rain,13.77222222,13.77222222,0.78,14.49,300,15.8263,0,1014.56,Mostly cloudy throughout the day.
2013-09-14,Partly Cloudy,rain,10.16111111,10.16111111,0.86,11.5115,251,16.1,0,1017.4,Mostly cloudy throughout the day.
2013-09-15,Partly Cloudy,rain,14.33333333,14.33333333,0.78,11.27,280,16.0517,0,1014.73,Partly cloudy overnight.
2013-09-16,Mostly Cloudy,rain,14.42222222,14.42222222,0.87,6.2629,141,16.1,0,1009.58,Partly cloudy throughout the day.
2013-09-17,Mostly Cloudy,rain,16.07222222,16.07222222,0.78,11.2378,159,16.1,0,1002.06,Mostly cloudy throughout the day and breezy starting in the afternoon continuing until evening.
2013-09-18,Mostly Cloudy,rain,8.288888889,5.511111111,0.84,17.4846,260,16.1,0,1006.53,Partly cloudy throughout the day.
2013-09-19,Overcast,rain,13.79444444,13.79444444,0.69,10.5777,219,16.1,0,1002.97,Mostly cloudy throughout the day and breezy in the afternoon.
2013-09-02,Partly Cloudy,rain,15.45555556,15.45555556,0.72,11.1251,329,16.1,0,1021.04,Partly cloudy throughout the day.
2013-09-20,Partly Cloudy,rain,9.516666667,7.455555556,0.8,14.0392,280,16.1,0,1013.96,Partly cloudy throughout the day.
2013-09-21,Mostly Cloudy,rain,13.31111111,13.31111111,0.78,6.2146,336,16.1,0,1018.3,Partly cloudy throughout the day.
2013-09-22,Partly Cloudy,rain,12.1,12.1,0.83,10.8675,320,15.8263,0,1024.16,Partly cloudy throughout the day.
